There is no item with provided id in the order or gift message isn't allowed,沒有提供 id 的順序的項目或禮物留言不被允許,module,Magento_GiftMessage,
"Could not add gift message to order: ""%1""","不能添加到訂單的禮物留言:""%1""",module,Magento_GiftMessage,
There is no order with provided id or gift message isn't allowed,沒有提供 id 的順序或禮物留言不被允許,module,Magento_GiftMessage,
There is no order with provided id,沒有提供 id 的順序,module,Magento_GiftMessage,
Gift Messages are not applicable for empty order,禮物留言並不適用於空訂單,module,Magento_GiftMessage,
"Could not add gift message to order's item: ""%1""","不能添加禮物留言訂購的項目: \%1\""""",module,Magento_GiftMessage,
Unknown entity type,未知的實體類型,module,Magento_GiftMessage,
Test label,測試標簽,module,Magento_GiftMessage,
Use Config Settings,使用配置設置,module,Magento_GiftMessage,
From,從,module,Magento_GiftMessage,
To,至,module,Magento_GiftMessage,
Message,信息,module,Magento_GiftMessage,
Cancel,取消,module,Magento_GiftMessage,
OK,OK,module,Magento_GiftMessage,
Gift Options,禮物選項,module,Magento_GiftMessage,
Gift Message,禮品消息,module,Magento_GiftMessage,
Do you have any gift items in your order?,您的訂單有什麼禮物嗎?,module,Magento_GiftMessage,
Add Gift Options,添加禮物選項,module,Magento_GiftMessage,
Gift Options for the Entire Order,整個訂單的禮物選項,module,Magento_GiftMessage,
Leave this box blank if you don't want to leave a gift message for the entire order.,將此框保留為空，如果你不想離開整個訂單的禮物留言。,module,Magento_GiftMessage,
Gift Options for Individual Items,個別項目的禮物選項,module,Magento_GiftMessage,
<span>Item %1</span> of %2,<span>項目 %1</span> 的 %2,module,Magento_GiftMessage,
Leave a box blank if you don't want to add a gift message for that item.,將框留空，如果你不想添加該項目的禮物留言。,module,Magento_GiftMessage,
Add Gift Options for the Entire Order,添加整個訂單的禮物選項,module,Magento_GiftMessage,
You can leave this box blank if you don't want to add a gift message for this address.,您可以將此框留空，如果你不想要添加此地址的禮物留言。,module,Magento_GiftMessage,
Add Gift Options for Individual Items,為個別項目添加禮物選項,module,Magento_GiftMessage,
You can leave this box blank if you don't want to add a gift message for the item.,您可以將此框留空，如果你不想要添加項目的禮物留言。,module,Magento_GiftMessage,
Gift Message (optional),(可選) 的禮物留言,module,Magento_GiftMessage,
To:,至：,module,Magento_GiftMessage,
From:,從：,module,Magento_GiftMessage,
Message:,消息：,module,Magento_GiftMessage,
Update,更新,module,Magento_GiftMessage,
Gift options,禮物選項,module,Magento_GiftMessage,
Edit,編輯,module,Magento_GiftMessage,
Delete,刪除,module,Magento_GiftMessage,
Allow Gift Messages on Order Level,允許訂單的禮物留言,module,Magento_GiftMessage,
Allow Gift Messages for Order Items,允許訂購物品的禮品信息,module,Magento_GiftMessage,
Are you sure you want to delete this gift registry?,你確定要刪除此禮品登記？,module,Magento_GiftRegistry,
Delete Registry,刪除注冊表,module,Magento_GiftRegistry,
Gift Registry Entity,禮物注冊表實體,module,Magento_GiftRegistry,
Product ID,產品 ID,module,Magento_GiftRegistry,
Product,產品,module,Magento_GiftRegistry,
SKU,SKU,module,Magento_GiftRegistry,
Price,價格,module,Magento_GiftRegistry,
Quantity,數量,module,Magento_GiftRegistry,
Total,總額,module,Magento_GiftRegistry,
Add to Gift Registry,將添加到注冊表的禮物,module,Magento_GiftRegistry,
Are you sure you want to add these products?,你確定你想要添加這些產品?,module,Magento_GiftRegistry,
Update Items and Quantities,更新項目及數量,module,Magento_GiftRegistry,
ID,ID,module,Magento_GiftRegistry,
Requested,剩余,module,Magento_GiftRegistry,
Fulfilled,完成,module,Magento_GiftRegistry,
Note,注意,module,Magento_GiftRegistry,
Action,操作,module,Magento_GiftRegistry,
Update Quantity,更新數量,module,Magento_GiftRegistry,
Remove Item,刪除項目,module,Magento_GiftRegistry,
Sharing Information,該產品缺貨,module,Magento_GiftRegistry,
Emails,電子郵件,module,Magento_GiftRegistry,
Send From,發送自,module,Magento_GiftRegistry,
Message,信息,module,Magento_GiftRegistry,
Share Gift Registry,份額的禮物注冊表,module,Magento_GiftRegistry,
Gift Registry,禮品登記,module,Magento_GiftRegistry,
Event,事件,module,Magento_GiftRegistry,
Registrants,注冊人,module,Magento_GiftRegistry,
Event Date,事件日期,module,Magento_GiftRegistry,
Total Items,總項目,module,Magento_GiftRegistry,
Remaining,剩余,module,Magento_GiftRegistry,
Public,私人,module,Magento_GiftRegistry,
No,否,module,Magento_GiftRegistry,
Yes,是,module,Magento_GiftRegistry,
Website,網站,module,Magento_GiftRegistry,
Gift Registry Types,禮物的注冊表類型,module,Magento_GiftRegistry,
Add Gift Registry Type,添加禮品注冊表類型,module,Magento_GiftRegistry,
Save,保存,module,Magento_GiftRegistry,
"If you delete this gift registry type, you also delete customer registries that use this type. Do you want to continue?",如果您刪除此禮物注冊表類型，則還刪除使用這種類型的客戶登記冊。你想要繼續嗎?,module,Magento_GiftRegistry,
Delete,刪除,module,Magento_GiftRegistry,
Save and Continue Edit,保存並繼續編輯,module,Magento_GiftRegistry,
Edit '%1' Gift Registry Type,編輯 '%1' 禮物注冊表類型,module,Magento_GiftRegistry,
New Gift Registry Type,新禮物注冊表類型,module,Magento_GiftRegistry,
Add Attribute,-- 請選擇 --,module,Magento_GiftRegistry,
Delete Attribute,刪除屬性,module,Magento_GiftRegistry,
Use Default Value,使用默認值,module,Magento_GiftRegistry,
Short,短,module,Magento_GiftRegistry,
Medium,介質,module,Magento_GiftRegistry,
Long,長,module,Magento_GiftRegistry,
Full,全,module,Magento_GiftRegistry,
Add New Option,添加新選項,module,Magento_GiftRegistry,
Delete Option,數量：,module,Magento_GiftRegistry,
General Information,常規信息,module,Magento_GiftRegistry,
Code,代碼,module,Magento_GiftRegistry,
Label,標簽,module,Magento_GiftRegistry,
Sort Order,排序,module,Magento_GiftRegistry,
Is Listed,列出,module,Magento_GiftRegistry,
Attributes,屬性,module,Magento_GiftRegistry,
[GLOBAL],[GLOBAL],module,Magento_GiftRegistry,
[WEBSITE],[WEBSITE],module,Magento_GiftRegistry,
[STORE VIEW],[STORE VIEW],module,Magento_GiftRegistry,
None,無,module,Magento_GiftRegistry,
New Address,從您的地址簿選擇發貨地址，或輸入新地址。,module,Magento_GiftRegistry,
Edit Gift Registry,編輯注冊表的禮物,module,Magento_GiftRegistry,
Create Gift Registry,創建禮品登記,module,Magento_GiftRegistry,
State/Province,州/省,module,Magento_GiftRegistry,
"Please select a region, state or province",請選擇地區、 州或省,module,Magento_GiftRegistry,
Please Select,請選擇,module,Magento_GiftRegistry,
View Gift Registry %1,查看禮品注冊表 %1,module,Magento_GiftRegistry,
Share '%1' Gift Registry,分享 '%1' 禮品登記,module,Magento_GiftRegistry,
-- Please select --,— — 請請選擇 — —,module,Magento_GiftRegistry,
From,從,module,Magento_GiftRegistry,
To,至,module,Magento_GiftRegistry,
Gift Registry Search,禮物注冊表搜索,module,Magento_GiftRegistry,
Select Search Type,快速搜索表單類型,module,Magento_GiftRegistry,
Registrant,注冊人,module,Magento_GiftRegistry,
Registry owner,注冊表所有者,module,Magento_GiftRegistry,
Please correct the  gift registry ID.,請更正禮物注冊表 id。,module,Magento_GiftRegistry,
Please correct the gift registry entity.,請更正禮物注冊表實體。,module,Magento_GiftRegistry,
Shopping cart items have been added to gift registry.,購物車項目已添加到禮品登記。,module,Magento_GiftRegistry,
"Virtual, Downloadable, and virtual Gift Card products cannot be added to gift registries.",虛擬化、 可下載，和虛擬禮品卡產品無法添加到禮品登記冊。,module,Magento_GiftRegistry,
We can't add shopping cart items to the gift registry right now.,我們不能購物車項目向注冊表中添加的禮物現在。,module,Magento_GiftRegistry,
You deleted this gift registry entity.,您刪除此禮物注冊表實體。,module,Magento_GiftRegistry,
We couldn't delete this gift registry entity.,我們不能刪除此禮物注冊表實體。,module,Magento_GiftRegistry,
Customers,客戶,module,Magento_GiftRegistry,
Edit '%1' Gift Registry,編輯 '%1' 禮品登記,module,Magento_GiftRegistry,
Something went wrong while editing the gift registry.,編輯禮品登記時出了錯。,module,Magento_GiftRegistry,
Please enter at least one email address.,請輸入至少一個電子郵件地址。,module,Magento_GiftRegistry,
%1 email(s) were sent.,%1 email(s) 被送。,module,Magento_GiftRegistry,
We couldn't send '%1 of %2 emails.,我們無法發送 '%1 %2 的電子郵件。,module,Magento_GiftRegistry,
You updated this gift registry.,你更新此禮品登記。,module,Magento_GiftRegistry,
We can't update these gift registry items right now.,我們現在不能更新這些禮物注冊表項目。,module,Magento_GiftRegistry,
You deleted the gift registry type.,您刪除該禮物注冊表類型。,module,Magento_GiftRegistry,
We couldn't delete this gift registry type.,我們不能刪除這個禮物的注冊表類型。,module,Magento_GiftRegistry,
%1,1%,module,Magento_GiftRegistry,
Edit Type,編輯類型,module,Magento_GiftRegistry,
New Type,新類型,module,Magento_GiftRegistry,
You saved the gift registry type.,你保存的禮物注冊表類型。,module,Magento_GiftRegistry,
We can't save this gift registry type right now.,我們現在不能保存此禮物注冊表類型。,module,Magento_GiftRegistry,
Page not found.,找不到網頁。,module,Magento_GiftRegistry,
Please correct the gift registry ID.,請更正禮物注冊表 id。,module,Magento_GiftRegistry,
%1 item(s) have been added to the gift registry.,%1 項目已添加到禮品登記。,module,Magento_GiftRegistry,
We have nothing to add to this gift registry.,我們沒有什麼要添加到此禮品登記。,module,Magento_GiftRegistry,
"You can't add virtual products, digital products or gift cards to gift registries.",你不能添加虛擬產品、 數碼產品或禮品卡禮品登記冊。,module,Magento_GiftRegistry,
You deleted this gift registry.,您刪除此禮品登記。,module,Magento_GiftRegistry,
Something went wrong while deleting the gift registry.,刪除禮品登記時出了錯。,module,Magento_GiftRegistry,
Please correct the gift registry.,請更正禮物登記處。,module,Magento_GiftRegistry,
Incorrect Type,類型不正確,module,Magento_GiftRegistry,
Please correct the registrant data.,請更正注冊數據。,module,Magento_GiftRegistry,
Address is empty.,地址是空的。,module,Magento_GiftRegistry,
Please select an address.,請選擇一個地址。,module,Magento_GiftRegistry,
Please correct the address.,請更正地址。,module,Magento_GiftRegistry,
You saved this gift registry.,你保存這禮物登記處。,module,Magento_GiftRegistry,
We couldn't save this gift registry.,我們不能保存此禮品登記。,module,Magento_GiftRegistry,
Gift Registry Items,禮物的注冊表項,module,Magento_GiftRegistry,
Something went wrong while sending email(s).,發送 email(s) 時出了錯。,module,Magento_GiftRegistry,
Something went wrong while sharing the gift registry.,刪除禮品登記時出了錯。,module,Magento_GiftRegistry,
You updated the gift registry items.,你更新注冊表禮品。,module,Magento_GiftRegistry,
We couldn't update the gift registry.,我們不能更新禮物登記處。,module,Magento_GiftRegistry,
The wish list item has been added to this gift registry.,收藏清單項目已添加到此禮品登記。,module,Magento_GiftRegistry,
We couldn’t add your wish list items to your gift registry.,我們不能將您的收藏列表項添加到你禮物注冊表。,module,Magento_GiftRegistry,
Please enter correct search options.,請輸入正確的搜索選項。,module,Magento_GiftRegistry,
Please enter at least 2 letters of the first name.,請輸入至少 2 個字母的第一個名字。,module,Magento_GiftRegistry,
Please enter at least 2 letters of the last name.,請輸入姓氏的至少 2 個字母。,module,Magento_GiftRegistry,
Please enter a valid email address.,請輸入有效的電子郵件地址。,module,Magento_GiftRegistry,
Please enter a gift registry ID.,請輸入一個禮物注冊表 id。,module,Magento_GiftRegistry,
Please enter the quantity of items to add to cart.,請輸入要添加到購物車的項的數量。,module,Magento_GiftRegistry,
We can't add this item to your shopping cart right now.,我們這個項目不能添加到您的購物車現在。,module,Magento_GiftRegistry,
Gift Registry Info,禮物注冊表信息,module,Magento_GiftRegistry,
"Please enter the ""%1"".","請輸入""%1""。",module,Magento_GiftRegistry,
"Please enter the correct ""%1"".","請輸入正確的""%1""。",module,Magento_GiftRegistry,
Custom Types,自定義類型,module,Magento_GiftRegistry,
Static Types,靜態類型,module,Magento_GiftRegistry,
label,標簽,module,Magento_GiftRegistry,
Product has required options.,產品具有要求的選項。,module,Magento_GiftRegistry,
You need to enter sender data.,您需要輸入發件人的數據。,module,Magento_GiftRegistry,
Please add invitees.,請添加被邀請者。,module,Magento_GiftRegistry,
You cannot send emails to more than %1 recipients at once,您不能發送電子郵件到 %1 收件人超過一次,module,Magento_GiftRegistry,
Please enter a valid invitee email address.,請輸入一個有效的邀請的電子郵件地址。,module,Magento_GiftRegistry,
Please enter an invitee name.,請輸入邀者的姓名。,module,Magento_GiftRegistry,
You shared the gift registry for %1 emails.,你分享禮物登記處為 %1 的電子郵件。,module,Magento_GiftRegistry,
We couldn't share the registry.,我們不能分享的注冊表。,module,Magento_GiftRegistry,
Private,私人,module,Magento_GiftRegistry,
Inactive,未激活,module,Magento_GiftRegistry,
Active,活動,module,Magento_GiftRegistry,
Please enter the title.,請輸入標題。,module,Magento_GiftRegistry,
Please enter the message.,請輸入消息。,module,Magento_GiftRegistry,
Please enter correct the Privacy setting.,請輸入正確的隱私設置。,module,Magento_GiftRegistry,
We cannot specify the product.,我們不能指定產品。,module,Magento_GiftRegistry,
Please correct the  gift registry item quantity.,請更正禮物注冊表項數量。,module,Magento_GiftRegistry,
Please correct the gift registry item ID.,請更正禮物注冊表項 id。,module,Magento_GiftRegistry,
"The quantity of ""%1"" product added to cart exceeds the quantity desired by the Gift Registry owner. The quantity added has been adjusted to meet remaining quantity %2.",%1產品添加到購物車的數量超過禮品登記業主所需的數量。添加的數量進行了調整，以滿足剩余量 %2。,module,Magento_GiftRegistry,
"Existing quantity of ""%1"" product in the cart has been replaced with quantity %2 just requested.","購物車中的""%1""產品的現有數量已被替換成數量 %2 隻是要求。",module,Magento_GiftRegistry,
This product(s) is out of stock.,本產品已無存貨。,module,Magento_GiftRegistry,
Please correct the product for adding the item to the quote.,請更正為將項添加到報價單產品。,module,Magento_GiftRegistry,
Please correct the item option format.,請更正項目選項的格式。,module,Magento_GiftRegistry,
An item option with code %1 already exists.,具有代碼%1的產品選項已存在,module,Magento_GiftRegistry,
New,新建,module,Magento_GiftRegistry,
Please enter the first name.,請輸入姓氏。,module,Magento_GiftRegistry,
Please enter the last name.,請輸入姓氏。,module,Magento_GiftRegistry,
"Please enter a valid email address(for example, daniel@x.com).",請輸入一個有效的電子郵件地址 (例如，daniel@x.com)。,module,Magento_GiftRegistry,
Ship to the recipient's address.,運到收件人的地址。,module,Magento_GiftRegistry,
-- All --,— — 所有 — —,module,Magento_GiftRegistry,
Unknown gift registry identifier,未知的禮物注冊表標識符,module,Magento_GiftRegistry,
All Forms,所有形式,module,Magento_GiftRegistry,
Registrant Name Search,注冊人名稱搜索,module,Magento_GiftRegistry,
Registrant Email Search,注冊電子郵件搜索,module,Magento_GiftRegistry,
Gift Registry ID Search,禮物注冊表 ID 搜索,module,Magento_GiftRegistry,
Type,類型,module,Magento_GiftRegistry,
Owner,所有者,module,Magento_GiftRegistry,
Created on,創建於,module,Magento_GiftRegistry,
Shipping Address,送貨地址,module,Magento_GiftRegistry,
Shopping Cart Items,購物車裡的產品,module,Magento_GiftRegistry,
New Attribute,新的屬性,module,Magento_GiftRegistry,
Input Type,輸入類型,module,Magento_GiftRegistry,
Attribute Group,屬性組,module,Magento_GiftRegistry,
Is Required,需要,module,Magento_GiftRegistry,
Is Searcheable,是 Searcheable,module,Magento_GiftRegistry,
We found an attribute with this static input type already in the gift registry type. Please select a different input type.,我們發現屬性與此靜態輸入類型已經在禮物的注冊表類型。請選擇一個不同的輸入的類型。,module,Magento_GiftRegistry,
Show Region,顯示區域,module,Magento_GiftRegistry,
Date Format,日期格式,module,Magento_GiftRegistry,
Is Default,為默認值,module,Magento_GiftRegistry,
Select a shipping address from your address book or enter a new address.,從您的通訊簿中選擇送貨地址或輸入新的地址。,module,Magento_GiftRegistry,
Company,地址,module,Magento_GiftRegistry,
Address,地址,module,Magento_GiftRegistry,
Street Address,街道地址,module,Magento_GiftRegistry,
Street Address %1,街道地址 %1,module,Magento_GiftRegistry,
City,城市,module,Magento_GiftRegistry,
"Please select a region, state or province.",請選擇一個地區，州或省。,module,Magento_GiftRegistry,
Zip/Postal Code,郵編,module,Magento_GiftRegistry,
Country,國家,module,Magento_GiftRegistry,
Phone Number,電話號碼,module,Magento_GiftRegistry,
Fax,傳真,module,Magento_GiftRegistry,
Add All To Gift Registry,全部添加至禮品登記,module,Magento_GiftRegistry,
Ship to registrant's address,運到注冊的地址,module,Magento_GiftRegistry,
Use the gift registry shipping address,使用禮物登記處送貨地址,module,Magento_GiftRegistry,
Added On,添加對,module,Magento_GiftRegistry,
Qty,數量,module,Magento_GiftRegistry,
Qty Fulfilled,完成的數量,module,Magento_GiftRegistry,
Update Gift Registry,更新注冊表的禮物,module,Magento_GiftRegistry,
Back,后退,module,Magento_GiftRegistry,
This gift registry has no items.,這份禮物注冊表中沒有數據項。,module,Magento_GiftRegistry,
Created On,創建於,module,Magento_GiftRegistry,
Manage Items,管理項目,module,Magento_GiftRegistry,
Share,共享,module,Magento_GiftRegistry,
Edit,編輯,module,Magento_GiftRegistry,
You haven't created a gift registry yet.,您還沒有創建禮品登記。,module,Magento_GiftRegistry,
Add New,新加,module,Magento_GiftRegistry,
Remove,刪除,module,Magento_GiftRegistry,
First Name,名,module,Magento_GiftRegistry,
Name,名字,module,Magento_GiftRegistry,
Email,郵箱,module,Magento_GiftRegistry,
* Required Fields,*必要字段,module,Magento_GiftRegistry,
Sender,發送方,module,Magento_GiftRegistry,
Invitee,被邀請者,module,Magento_GiftRegistry,
Maximum %1 email addresses.,最大的 %1 電子郵件地址。,module,Magento_GiftRegistry,
Add Invitee,添加被邀請者,module,Magento_GiftRegistry,
Gift Registry Type,禮物的注冊表類型,module,Magento_GiftRegistry,
Please select a gift registry type.,請選擇禮品注冊表類型。,module,Magento_GiftRegistry,
Next,下一個,module,Magento_GiftRegistry,
Last Name,姓,module,Magento_GiftRegistry,
Registrant Information,注冊信息,module,Magento_GiftRegistry,
Maximum %1 registrants.,最大 %1 登記。,module,Magento_GiftRegistry,
Add Registrant,添加注冊人,module,Magento_GiftRegistry,
Type:,類型:,module,Magento_GiftRegistry,
Privacy Settings,隱私設置,module,Magento_GiftRegistry,
Status,狀態,module,Magento_GiftRegistry,
Gift Registry Items Updated,更新注冊表禮品,module,Magento_GiftRegistry,
Product Name,產品名稱,module,Magento_GiftRegistry,
Requested Quantity,請求的數量,module,Magento_GiftRegistry,
Fulfilled Quantity,充實的數量,module,Magento_GiftRegistry,
Total Fulfilled Quantity,共完成數量,module,Magento_GiftRegistry,
Remaining Quantity,剩余數量,module,Magento_GiftRegistry,
Quantity:,數量:,module,Magento_GiftRegistry,
Customize and Add to Gift Registry,自定義並添加到注冊表的禮物,module,Magento_GiftRegistry,
This won't take long . . .,這不會需要很長時間。 。 。,module,Magento_GiftRegistry,
Required Fields,必填的字段,module,Magento_GiftRegistry,
Search Options,搜索選項,module,Magento_GiftRegistry,
"For better search results, first choose a gift registry type. By default, we search all registry types.",為更好的搜索結果中，首先選擇禮物的注冊表類型。默認情況下，我們搜索所有的注冊表類型。,module,Magento_GiftRegistry,
Type Specific Options,類型特定選項,module,Magento_GiftRegistry,
Search,搜索,module,Magento_GiftRegistry,
Registrant Email,注冊電子郵件,module,Magento_GiftRegistry,
Gift Registry ID,禮物注冊表 ID,module,Magento_GiftRegistry,
Search Results,查找結果,module,Magento_GiftRegistry,
Location,位置,module,Magento_GiftRegistry,
Actions,動作,module,Magento_GiftRegistry,
View,查看,module,Magento_GiftRegistry,
Your search returned no results.,您的搜索沒有任何結果。,module,Magento_GiftRegistry,
Please enter at least two letters of the name.,請輸入至少兩個字母的名稱。,module,Magento_GiftRegistry,
Search By,通過搜索,module,Magento_GiftRegistry,
Please enter at least two letters.,請輸入至少兩封信。,module,Magento_GiftRegistry,
Unit Price,單價,module,Magento_GiftRegistry,
Add to Cart,添加到購物車,module,Magento_GiftRegistry,
Gift Registry created at %store_name,在 %store_name 上創建的禮品登記,module,Magento_GiftRegistry,
"%name,",%名稱，,module,Magento_GiftRegistry,
"You have successfully created the new gift registry ""%registry_name"".","您已成功創建新的禮品登記""%registry_name""。",module,Magento_GiftRegistry,
Your Gift Registry Message,您的禮物注冊表留言,module,Magento_GiftRegistry,
Now you can add products to your gift registry.,現在你可以將產品添加到您的禮物的注冊表。,module,Magento_GiftRegistry,
"Simply browse to <a href=""%store_url"">%store_name</a> and add the products you want to your shopping cart or wish list.","隻需瀏覽到 <a href=""%store_url""> %store_name</a> 和你想要的產品添加到購物車或願望清單。",module,Magento_GiftRegistry,
You can then add the products to your registry from your shopping cart or wish list page.,然后可以從您的購物車或願望列表頁面將產品添加到您的注冊表。,module,Magento_GiftRegistry,
You can also share it with your friends and family by logging into your account and visiting the Gift Registry tab.,你還可以共享它與您的朋友和家人通過登錄到您的帳戶和參觀禮物注冊表選項卡。,module,Magento_GiftRegistry,
Or you can email the following link and gift registry ID to them:,或者，您可以通過電子郵件向他們的以下鏈接和禮物注冊表 ID:,module,Magento_GiftRegistry,
Registry Location:,注冊表位置:,module,Magento_GiftRegistry,
Registry ID:,注冊表 ID:,module,Magento_GiftRegistry,
Gift Registry shared at %store_name,在 %store_name 共享的禮品登記,module,Magento_GiftRegistry,
You can view and purchase items from this gift registry at <a href='%account_url'>%store_name</a>.,您可以查看和購買從 <a href='%account_url'>%store_name</a> 這個禮物注冊表項。,module,Magento_GiftRegistry,
Gift Registry:,禮品登記:,module,Magento_GiftRegistry,
Created For:,為創建:,module,Magento_GiftRegistry,
You can create your own gift registry on <a href='%account_url'>%store_name</a> and share it with friends and family.,你可以在 <a href='%account_url'>%store_name</a> 上創建你自己的禮物注冊表和與朋友和家人分享。,module,Magento_GiftRegistry,
Gift Registry updated at %store_name,在 %store_name 上更新禮品登記,module,Magento_GiftRegistry,
"The following items have been purchased from your gift registry ""%registry_name"":","從你的禮物注冊表""%registry_name""購買了以下各項:",module,Magento_GiftRegistry,
You can sign in to your account to view more details about this gift registry.,你可以登錄到您的帳戶以查看有關此禮品登記更多詳細信息。,module,Magento_GiftRegistry,
Ship to Recipient Address,運到收件人地址,module,Magento_GiftRegistry,
Ship Here,船在這裡,module,Magento_GiftRegistry,
Recipient Address,收件人地址,module,Magento_GiftRegistry,
Use gift registry shipping address,使用禮品登記的送貨地址,module,Magento_GiftRegistry,
The only place to change the number of gift registry items is on the Gift Registry Info page or directly in your cart.,換禮物注冊表項的數目的唯一地方是在禮物注冊表信息頁面或直接在您的購物車中。,module,Magento_GiftRegistry,
Text,文字,module,Magento_GiftRegistry,
Gift Registry Details,禮物注冊表詳細信息,module,Magento_GiftRegistry,
Role,職能,module,Magento_GiftRegistry,
Event Data,事件數據,module,Magento_GiftRegistry,
Event Information,事件信息,module,Magento_GiftRegistry,
Event Country,事件的國家,module,Magento_GiftRegistry,
My event special,我特別的事件,module,Magento_GiftRegistry,
My special attribute,我特殊的屬性,module,Magento_GiftRegistry,
Gift Registry Section,禮物登記部分,module,Magento_GiftRegistry,
General Options,一般選擇,module,Magento_GiftRegistry,
Enable Gift Registry,啟用的禮物注冊表,module,Magento_GiftRegistry,
Maximum Registrants,最大注冊人,module,Magento_GiftRegistry,
Owner Notification,所有者通知,module,Magento_GiftRegistry,
Email Template,郵件模板,module,Magento_GiftRegistry,
Email Sender,電子郵件發件人,module,Magento_GiftRegistry,
Gift Registry Sharing,禮物注冊表共享,module,Magento_GiftRegistry,
Maximum Sent Emails Threshold,最大發送的電子郵件閾值,module,Magento_GiftRegistry,
Gift Registry Update,禮物注冊表更新,module,Magento_GiftRegistry,
Select,選擇,module,Magento_GiftRegistry,
Date,日期,module,Magento_GiftRegistry,
Event Region Id,事件區域 Id,module,Magento_GiftRegistry,
Event Region Text,事件區域的文本,module,Magento_GiftRegistry,
Event Location,活動地點,module,Magento_GiftRegistry,
Gift Registry Quick Search Form,禮物注冊表快速搜索表單,module,Magento_GiftRegistry,
Quick Search Form Types,快速搜索窗體類型,module,Magento_GiftRegistry,
Template,模板,module,Magento_GiftRegistry,
Default Template,默認模板,module,Magento_GiftRegistry,
Listed,上市,module,Magento_GiftRegistry,
Gift Wrapping,禮品包裝,module,Magento_GiftWrapping,
Add Gift Wrapping,添加禮品包裝,module,Magento_GiftWrapping,
Save and Continue Edit,保存並繼續編輯,module,Magento_GiftWrapping,
Are you sure you want to delete this gift wrapping?,你確定你想要刪除這個禮物包裝嗎?,module,Magento_GiftWrapping,
"Edit Gift Wrapping ""%1""","編輯禮品包裝""%1""",module,Magento_GiftWrapping,
New Gift Wrapping,新的禮品包裝,module,Magento_GiftWrapping,
Gift Wrapping Information,禮品包裝信息,module,Magento_GiftWrapping,
Gift Wrapping Design,禮品包裝設計,module,Magento_GiftWrapping,
Websites,網站,module,Magento_GiftWrapping,
Status,狀態,module,Magento_GiftWrapping,
Enabled,啟動,module,Magento_GiftWrapping,
Disabled,禁用,module,Magento_GiftWrapping,
Price,價格,module,Magento_GiftWrapping,
Image,圖片,module,Magento_GiftWrapping,
[GLOBAL],[GLOBAL],module,Magento_GiftWrapping,
[WEBSITE],[WEBSITE],module,Magento_GiftWrapping,
[STORE VIEW],[STORE VIEW],module,Magento_GiftWrapping,
Please request the correct gift wrapping.,請正確的禮品包裝。,module,Magento_GiftWrapping,
You updated a total of %1 records.,你更新共 %1 記錄。,module,Magento_GiftWrapping,
Something went wrong while updating the wrapping(s) status.,在更新 wrapping(s) 狀態時，出了錯。,module,Magento_GiftWrapping,
You deleted the gift wrapping.,你刪除禮品包裝。,module,Magento_GiftWrapping,
%1,1%,module,Magento_GiftWrapping,
Please select items.,請選擇產品,module,Magento_GiftWrapping,
You deleted a total of %1 records.,你一共有%1的記錄刪除。,module,Magento_GiftWrapping,
You have not uploaded the image.,你不上傳的圖像。,module,Magento_GiftWrapping,
You saved the gift wrapping.,你保存禮品包裝。,module,Magento_GiftWrapping,
We can't save the gift wrapping right now.,我們無法保存現在包裝的禮物。,module,Magento_GiftWrapping,
We can't update the image right now.,我們現在不能更新的圖像。,module,Magento_GiftWrapping,
Please select,請選擇,module,Magento_GiftWrapping,
Excluding Tax,包含和不包含稅,module,Magento_GiftWrapping,
Including Tax,包括稅,module,Magento_GiftWrapping,
Including and Excluding Tax,包括和不包括稅,module,Magento_GiftWrapping,
None,無,module,Magento_GiftWrapping,
The image content must be valid data.,圖像內容必須是有效的數據。,module,Magento_GiftWrapping,
"The image extension ""%1"" not allowed.","圖像擴展""%1""不允許。",module,Magento_GiftWrapping,
Provided image name contains forbidden characters.,提供的圖像名稱包含禁用的字符。,module,Magento_GiftWrapping,
The image MIME type is not valid or not supported.,圖像的 MIME 類型不是有效的或不受支持。,module,Magento_GiftWrapping,
"Gift Wrapping with specified ID ""%1"" not found.","禮品包裝與指定 ID""%1""找不到。",module,Magento_GiftWrapping,
Please enter valid currency code: %1,請輸入有效的貨幣代碼: %1,module,Magento_GiftWrapping,
Unable to remove gift wrapping %1,無法刪除禮品包裝 %1,module,Magento_GiftWrapping,
Printed Card,打印的卡,module,Magento_GiftWrapping,
Use Config Settings,使用配置設置,module,Magento_GiftWrapping,
Use Default Value,使用默認值,module,Magento_GiftWrapping,
Leave a box blank if you don't want to add gift wrapping for whole order.,將框留空，如果你不想添加整個訂單的禮品包裝。,module,Magento_GiftWrapping,
Price Excl. Tax,價格不包括稅,module,Magento_GiftWrapping,
Price Incl. Tax,含稅價格,module,Magento_GiftWrapping,
Send Gift Receipt,送禮物收到,module,Magento_GiftWrapping,
Add Printed Card,添加打印的卡,module,Magento_GiftWrapping,
Gift Wrapping for the Entire Order,整個訂單的禮品包裝,module,Magento_GiftWrapping,
Other Gift Options,其他禮物選項,module,Magento_GiftWrapping,
Excl. Tax,不包括消費稅,module,Magento_GiftWrapping,
Incl. Tax,含。稅,module,Magento_GiftWrapping,
Preview,預覽,module,Magento_GiftWrapping,
Gift wrapping,禮品包裝,module,Magento_GiftWrapping,
Printed card,打印的卡,module,Magento_GiftWrapping,
